A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,Class
0.350690154,0.309425974,0.622024023,0.573696122,0.403692895,0.039645923,0.657730659,0.028546257,0.331521016,0.65987671,0.111362822,0.229168335,0.197279358,0.248365302,0.061695091,0.346897365,0.989587771,E
0.796892305,0.472265504,0.431667037,0.449343629,0.770327136,0.556777738,0.472326255,0.867689473,0.599246868,0.121918333,0.817360063,0.408448494,0.392735749,0.866454409,0.6287981,0.579041031,0.977143913,A
0.564687768,0.537338286,0.079883437,0.555886916,0.98550322,0.094266056,0.334021634,0.038394255,0.187263152,0.228986612,0.676850547,0.613904727,0.57711864,0.437690102,0.1391956,0.637582175,0.105031558,E
0.575161617,0.98414123,0.899033624,0.924383862,0.894728439,0.190329273,0.276321663,0.240240459,0.9337814,0.474905458,0.760919297,0.819524663,0.830683111,0.642316841,0.634540253,0.713452622,0.502092161,A
0.01405287,0.440048867,0.727532966,0.630747995,0.052009206,0.224009087,0.880150256,0.246911832,0.734331338,0.923965811,0.123285357,0.738770909,0.539554376,0.881224794,0.356991679,0.519069054,0.880383575,C
0.706257868,0.810403794,0.238286457,0.603905292,0.845978446,0.335785201,0.805736741,0.213880434,0.156599735,0.891665608,0.479355666,0.683660018,0.530424282,0.908024033,0.885825985,0.561928433,0.392066935,A
0.557964407,0.524814251,0.897720715,0.912251084,0.381134081,0.311968286,0.468687903,0.547099329,0.824229951,0.153889739,0.930493074,0.863959606,0.984631282,0.983541107,0.652204505,0.142861429,0.938616698,A
0.395317198,0.307129228,0.09760679,0.098153418,0.255720415,0.186874415,0.139209033,0.377681354,0.198237433,0.983963828,0.40645919,0.86915609,0.695010748,0.135975061,0.672444644,0.900148032,0.98651095,D
0.719468354,0.265886875,0.771148714,0.407754305,0.85717313,0.458455493,0.176474617,0.625994258,0.194614033,0.410125622,0.387623425,0.460569487,0.569320035,0.227809972,0.425531626,0.899114958,0.65428477,C
0.343442332,0.076075159,0.515904769,0.927040212,0.398892909,0.598567296,0.149606636,0.824372116,0.528017376,0.880178648,0.432898384,0.547703224,0.891393295,0.952455639,0.640719775,0.601437053,0.300467656,B
0.1675277,0.220900605,0.257170384,0.453280984,0.077157797,0.84184717,0.749641209,0.326107108,0.47404281,0.672789245,0.489522402,0.507852791,0.249456559,0.636699895,0.521838173,0.403982964,0.525576489,D
0.659073174,0.535026097,0.95185516,0.27301556,0.501133912,0.274673532,0.581246875,0.83872913,0.289189054,0.056611718,0.470282119,0.038737176,0.024320299,0.599310519,0.090373464,0.015807243,0.902752983,D
0.788783917,0.487870876,0.155139376,0.174117334,0.836263837,0.909233931,0.373211706,0.920784666,0.441381682,0.760957337,0.60297917,0.463034112,0.991881369,0.393143758,0.095037695,0.576458975,0.073236328,B
0.260756436,0.025991113,0.625514672,0.5909443,0.887847195,0.384354194,0.472664898,0.223400918,0.858466306,0.026977329,0.960276142,0.310306534,0.94969683,0.485458909,0.837578277,0.581995305,0.094825902,C
0.35705303,0.243689849,0.665078268,0.135995269,0.930028422,0.814589984,0.064661941,0.444668609,0.825118752,0.745699356,0.779211993,0.464606806,0.826742941,0.487396243,0.611070995,0.33263004,0.272372444,B
0.742120982,0.502812067,0.598713374,0.466285173,0.532103342,0.262534894,0.523712297,0.60534435,0.895298369,0.575780324,0.125987562,0.401990984,0.344331332,0.560209319,0.904651796,0.729122625,0.523552952,B
0.614650356,0.071637276,0.752302213,0.143335916,0.657981803,0.439883499,0.729120129,0.960112176,0.973385015,0.880452545,0.434337081,0.46743057,0.431293605,0.370732051,0.109546879,0.32031428,0.708561996,B
0.543537287,0.313981627,0.329610677,0.940085427,0.460826194,0.76776189,0.315307695,0.040226392,0.394141667,0.417553518,0.990319962,0.909308807,0.431679438,0.031923118,0.052995363,0.910228432,0.47440171,C
0.644461759,0.590237418,0.680916035,0.593930239,0.010914008,0.501535439,0.598104351,0.844193925,0.377208561,0.452796788,0.396210566,0.687237669,0.749065888,0.77186317,0.410126985,0.881490232,0.483526786,B
0.241185723,0.035483824,0.448695373,0.290538916,0.288226073,0.866514959,0.954611566,0.120333893,0.389376463,0.364034717,0.596131184,0.933174675,0.346989124,0.621640627,0.954317825,0.739523265,0.46790257,C
0.348569978,0.45086509,0.813943441,0.283102621,0.966166237,0.56322682,0.760507339,0.979218017,0.12526281,0.962285181,0.990278334,0.696733257,0.902911715,0.452281046,0.107305377,0.444395853,0.0030532,B
0.40454497,0.828715629,0.357390179,0.521955542,0.117255604,0.705401125,0.718614511,0.925201675,0.346360899,0.886618705,0.571103118,0.716330234,0.526585608,0.096422257,0.393591241,0.831621485,0.917309654,B
0.047195437,0.405691523,0.031976815,0.103888629,0.776820793,0.767486745,0.402512058,0.32385318,0.809142152,0.886619792,0.786338527,0.010019792,0.351375588,0.191948473,0.957146893,0.071834787,0.300170667,D
0.964283681,0.186255968,0.423220395,0.839119362,0.544257794,0.76922154,0.416818251,0.36708927,0.048326313,0.142936494,0.905247988,0.132961858,0.173777467,0.730338305,0.87546624,0.555407805,0.253671998,C
0.322945374,0.38743129,0.608481561,0.544606516,0.270604864,0.662495491,0.111624183,0.234431689,0.134035455,0.069599838,0.228482627,0.303251858,0.833516346,0.814900453,0.525807906,0.295168335,0.848620519,D
0.235475654,0.73250889,0.15634684,0.970822257,0.071669288,0.737983857,0.251514326,0.631570192,0.040969605,0.772510452,0.173692974,0.483854731,0.032115996,0.518565001,0.991546984,0.405047873,0.189105842,D
0.91409599,0.926906414,0.675411761,0.165939524,0.480004186,0.860818256,0.066578027,0.972635766,0.766256512,0.041899167,0.946990976,0.232440775,0.167487154,0.371021631,0.160554646,0.232899926,0.758448808,C
0.821690183,0.687699702,0.728155323,0.482786431,0.045769003,0.258140415,0.400670773,0.287860028,0.396789627,0.964131147,0.480710544,0.562580477,0.184048809,0.406083352,0.287389367,0.75661392,0.584454426,C
0.778165085,0.521656836,0.934195661,0.200520117,0.008948232,0.58081272,0.941494888,0.382803496,0.970036551,0.408373595,0.130028292,0.305402859,0.474999808,0.541027495,0.815635706,0.440236601,0.261962878,C
0.250899583,0.265671509,0.619197569,0.983549795,0.542568005,0.365693485,0.924631811,0.141562077,0.070734411,0.381416274,0.217566988,0.678516273,0.119610907,0.81157581,0.770573481,0.403743299,0.054731204,D
0.925342828,0.351728116,0.911724231,0.113178537,0.100347157,0.913454431,0.922387851,0.223236714,0.06327276,0.723293047,0.542999604,0.87553908,0.176805595,0.216754213,0.546166361,0.745942873,0.779852039,B
0.922188981,0.770514976,0.427685657,0.275332772,0.258851856,0.794570309,0.926850261,0.42344494,0.613996523,0.155951947,0.883871447,0.245761099,0.54807179,0.563492378,0.765921201,0.581528012,0.635228464,B
0.138881803,0.214657696,0.774907046,0.108338316,0.948899967,0.164943515,0.164678057,0.264289994,0.92472058,0.294341821,0.700644939,0.502449924,0.682243283,0.986089493,0.221230847,0.185369652,0.557492232,D
0.09046078,0.103383803,0.342617935,0.011207406,0.845745973,0.74818919,0.192537399,0.704238239,0.311490785,0.025017903,0.071153439,0.923239752,0.551785787,0.294998043,0.602234212,0.852781959,0.749202297,D
0.578230419,0.841379841,0.242745886,0.103964465,0.137085666,0.986755008,0.354273718,0.447240047,0.035967906,0.841862839,0.374711908,0.93087168,0.542507337,0.59329812,0.691649832,0.397825776,0.57801114,C
0.215317035,0.02843343,0.628162917,0.938303929,0.587436703,0.678003415,0.318677156,0.106272794,0.354476845,0.566499032,0.470810375,0.975612911,0.766337437,0.670683304,0.053072357,0.636245428,0.430431246,C
0.291024037,0.05596175,0.662169395,0.608738454,0.967603311,0.004390497,0.390630216,0.646196891,0.600715968,0.422859604,0.062307442,0.05750088,0.925613594,0.771365985,0.956114117,0.405973045,0.878832564,C
0.466362545,0.245536628,0.004911286,0.46266781,0.734670288,0.920810198,0.454873755,0.816011286,0.889646011,0.828362562,0.893880445,0.612638568,0.097484346,0.132204093,0.577419694,0.392320017,0.404273825,C
0.512875138,0.274289286,0.273838525,0.66251194,0.800966694,0.804867236,0.122616849,0.244551181,0.591452425,0.860888732,0.286066816,0.954975965,0.023684926,0.278276327,0.856033875,0.618106389,0.8145568,C
0.225121728,0.221906243,0.765918107,0.865613434,0.162619354,0.602432656,0.97265536,0.03147562,0.337855821,0.847786326,0.601278429,0.668981128,0.246794788,0.548501591,0.898185882,0.256389433,0.563335859,C
0.612848173,0.364843488,0.075911053,0.269073421,0.74660585,0.608623799,0.158374313,0.216478083,0.316326068,0.192373105,0.022507709,0.640667419,0.628125866,0.23696996,0.23806915,0.32109965,0.993174551,E
0.032211488,0.188121129,0.401508882,0.787435821,0.243175181,0.895590381,0.144756405,0.623215128,0.924650963,0.730081934,0.258200361,0.524474615,0.099743986,0.164573871,0.128356224,0.768506507,0.676658824,D
0.93732677,0.519959624,0.220842335,0.106792457,0.553507906,0.117572851,0.217833678,0.211681557,0.026929377,0.481756874,0.50943507,0.861002882,0.483156772,0.182131146,0.553837488,0.271092821,0.457147163,E
0.650004142,0.680171268,0.94130774,0.229224191,0.071571376,0.368943665,0.152531115,0.684319371,0.197998037,0.608378239,0.014598737,0.541647024,0.874211014,0.16542688,0.581728837,0.894496988,0.718012465,C
0.644904457,0.522087167,0.349644345,0.126413266,0.8642802,0.092120734,0.803309444,0.849765214,0.743956412,0.123155329,0.726277537,0.86949723,0.715429019,0.63016674,0.196047822,0.272242356,0.754623708,B
0.85733431,0.368663903,0.773574569,0.87113152,0.577978651,0.521966552,0.161507455,0.126848977,0.652965354,0.939080605,0.356433973,0.833307057,0.917949117,0.013229819,0.779169167,0.232008528,0.424318225,B
0.185341667,0.534127552,0.021784918,0.022554905,0.031141032,0.097556193,0.782493724,0.688186651,0.168582289,0.08798794,0.01221343,0.329285524,0.905985266,0.923030352,0.526117651,0.220731953,0.157137453,E
0.447762231,0.95807093,0.9955121,0.482465602,0.558782648,0.362642536,0.855623733,0.953299205,0.993196473,0.938638034,0.375045491,0.946183964,0.250035354,0.445277466,0.366529523,0.744165631,0.947478842,A
0.999915082,0.743618423,0.87024908,0.08457645,0.239201549,0.161665157,0.35863332,0.092253017,0.219626809,0.364426431,0.630654091,0.517664866,0.616007414,0.541816626,0.029075002,0.229310539,0.103602751,E
0.559501236,0.38162027,0.72823724,0.83286367,0.284147609,0.644911211,0.529557406,0.9336809,0.533914123,0.812412682,0.138573142,0.459544092,0.111330071,0.373958025,0.024236376,0.744086324,0.506433882,C
0.511576753,0.360690096,0.649833599,0.945147463,0.544518285,0.390147575,0.526222433,0.058897385,0.880648199,0.036041607,0.030755147,0.72105019,0.837210273,0.988369766,0.507543604,0.917920224,0.311657138,B
0.363843017,0.334951442,0.776743916,0.988796986,0.342422891,0.874716117,0.258229249,0.77382056,0.544963115,0.785765801,0.209034959,0.038660679,0.873754756,0.811886574,0.896494168,0.586529844,0.97030375,A
0.487959401,0.617366357,0.12337933,0.779335899,0.3680219,0.169711914,0.099186799,0.1359063,0.419712863,0.462210517,0.131590506,0.248594642,0.532248711,0.623920943,0.0789741,0.195427452,0.816172103,E
0.504680496,0.767387362,0.546472255,0.718740065,0.117382512,0.018122699,0.763752073,0.950804677,0.701904175,0.840450826,0.086909225,0.553015956,0.69884332,0.258710906,0.802238359,0.086683413,0.934661988,B
0.494958782,0.164591676,0.985766842,0.085618552,0.592953819,0.859168983,0.847227582,0.237740989,0.313409866,0.871187295,0.420491965,0.667679917,0.970708183,0.459352621,0.573660105,0.86815212,0.04183044,B
0.130340557,0.740846988,0.230061583,0.800724961,0.177631263,0.642758545,0.415518704,0.96998337,0.145179696,0.100121357,0.506103255,0.898281389,0.480258654,0.231779209,0.734031598,0.347683268,0.510056325,C
0.307726829,0.572995514,0.539993113,0.613445183,0.067661346,0.429347379,0.851649873,0.380790189,0.219718371,0.148638199,0.304983152,0.82294929,0.467103114,0.872693345,0.1601149,0.905008749,0.94176146,C
0.460005192,0.15450233,0.201134191,0.033638675,0.364993438,0.748474723,0.141472024,0.822843548,0.872146361,0.270018175,0.905546976,0.780913296,0.711460543,0.130623419,0.777869557,0.082342549,0.907957543,C
0.807107122,0.611805232,0.371421189,0.831721778,0.05143347,0.010391814,0.368746073,0.224690648,0.997231971,0.723325507,0.294782459,0.801632152,0.719965018,0.246384811,0.480684166,0.688215003,0.909957445,B
0.211583675,0.586604637,0.39294711,0.416904492,0.758985629,0.301640151,0.249186859,0.207697172,0.23903719,0.367499509,0.595485482,0.923443218,0.427156389,0.37340089,0.89134245,0.910304477,0.101847537,D
0.225132708,0.627636708,0.842571567,0.416704382,0.804882871,0.502009459,0.094286979,0.685607786,0.372943746,0.180284269,0.720059304,0.011760483,0.278594663,0.879673455,0.843237708,0.423320397,0.869647955,C
0.549312289,0.844729198,0.816194874,0.161535066,0.337706119,0.195682072,0.632873921,0.834972404,0.460454553,0.764456494,0.920846269,0.168448632,0.088041814,0.127658587,0.687731113,0.466181846,0.143751126,C
0.080301761,0.614615376,0.902361068,0.965612854,0.43471139,0.913359354,0.395959197,0.768934285,0.928390533,0.46802301,0.890378928,0.885667596,0.373729144,0.805258342,0.432050651,0.226318793,0.948943808,A
0.983036468,0.669441935,0.154311035,0.650562526,0.021818873,0.849757173,0.524615136,0.117792658,0.896655951,0.824295108,0.050803187,0.671450295,0.381136466,0.49469684,0.15646925,0.337877723,0.42579387,C
0.22711756,0.653883513,0.610822823,0.983446592,0.949688892,0.710137532,0.074426357,0.359861199,0.807013364,0.866122333,0.156565827,0.441677349,0.444678615,0.531785937,0.910796135,0.763116223,0.385005097,B
0.820435846,0.12340076,0.49871964,0.390429109,0.881314106,0.878802745,0.007383691,0.355241674,0.139265987,0.95545291,0.407000099,0.507284971,0.07758483,0.571822721,0.985989695,0.597234786,0.680171234,C
0.729755148,0.585087212,0.983751798,0.672929975,0.388957784,0.635376425,0.917857959,0.1493565,0.753823944,0.885306485,0.901035637,0.935566142,0.154637148,0.793102783,0.512212329,0.573179156,0.997234327,A
0.034023481,0.87575125,0.385311717,0.682064011,0.444759322,0.677150438,0.37246046,0.471007842,0.530936533,0.476527792,0.178216772,0.071570352,0.534867881,0.70194913,0.536972953,0.316469001,0.834158714,C
0.755317896,0.806923207,0.863078907,0.335206654,0.398084804,0.806389705,0.373715134,0.277842828,0.026685314,0.386503288,0.426817299,0.720988164,0.406268062,0.660171795,0.342670209,0.930298979,0.757290927,B
0.831833748,0.969873039,0.420942983,0.257132903,0.748006246,0.130841899,0.206313268,0.271789111,0.942628812,0.595606346,0.275205838,0.249111114,0.237267766,0.747445459,0.888297616,0.057403641,0.854090737,C
0.720986535,0.972783652,0.836882386,0.477141265,0.753178683,0.984363749,0.825830534,0.241598141,0.098389081,0.700268626,0.472096665,0.442161368,0.09652003,0.553216264,0.575238578,0.690944993,0.354948765,B
0.072769623,0.720149513,0.413820515,0.74870606,0.536514696,0.797443709,0.26525726,0.790656193,0.555474452,0.227259906,0.335025118,0.111742656,0.443576741,0.646554076,0.429521833,0.576294948,0.145776668,D
0.985905909,0.405645694,0.368674474,0.744609821,0.604773741,0.680615837,0.731311826,0.052602137,0.744208164,0.901927069,0.925179692,0.099353525,0.331459641,0.193104725,0.34066307,0.511111032,0.847788314,B
0.971400301,0.697200385,0.725803336,0.701870514,0.727052771,0.843973229,0.969209449,0.009971133,0.176033013,0.592083675,0.330331151,0.187640228,0.00846176,0.628174047,0.304325985,0.006652106,0.927403008,C
0.683755957,0.738969308,0.497044381,0.824491207,0.465600032,0.04251106,0.814477532,0.028415989,0.875766526,0.851614148,0.681547192,0.791198553,0.305483764,0.879073913,0.331533076,0.696177747,0.943700656,A
0.568972093,0.314617433,0.702382301,0.301799389,0.4956089,0.806488779,0.667352329,0.312002388,0.101451466,0.876563708,0.746042556,0.573510105,0.562075682,0.45188675,0.528689659,0.911209284,0.638568588,B
0.375870712,0.097128472,0.456728412,0.964923291,0.227436049,0.736661115,0.271775281,0.588249966,0.223095407,0.483344204,0.253607363,0.210417577,0.703022557,0.426967651,0.61585481,0.346844406,0.757384671,D
0.419854105,0.437053083,0.06746727,0.871932058,0.01830891,0.126387785,0.477301411,0.773759454,0.044589506,0.602361062,0.297451285,0.611209231,0.904963642,0.606877403,0.382892776,0.745336235,0.904751814,C
0.640608619,0.196340426,0.116154806,0.67876442,0.968980887,0.621248833,0.048943989,0.208412648,0.001707832,0.260698906,0.825843939,0.094444597,0.105137942,0.698811317,0.834749196,0.705031586,0.439431979,D
0.974292365,0.731536902,0.712833701,0.83910702,0.201502527,0.310036135,0.97617734,0.735160505,0.921043461,0.349434906,0.707997425,0.716950271,0.164757742,0.030674724,0.507631142,0.36234079,0.612400327,B
0.301727726,0.723775289,0.971852684,0.018538567,0.559947996,0.306798652,0.331710215,0.729448591,0.429151707,0.900698834,0.251458487,0.394190117,0.269661117,0.393618565,0.050464956,0.474188469,0.312461038,D
0.435510275,0.782212607,0.083399689,0.73253965,0.37842627,0.715701516,0.748859928,0.561736154,0.230336109,0.940660608,0.841005942,0.979334765,0.941133825,0.418674781,0.921420711,0.748783828,0.394251363,A
0.915742416,0.298666472,0.784897546,0.735444524,0.339361689,0.176992253,0.35245367,0.039765987,0.828012471,0.168876426,0.588243444,0.600791378,0.078108683,0.627527468,0.78524735,0.193176945,0.654857289,C
0.216904112,0.075377114,0.561052228,0.406493996,0.268159449,0.233608979,0.571374943,0.278387673,0.136885005,0.843329698,0.707824722,0.675747969,0.14026776,0.297015926,0.807709713,0.972837493,0.983091825,C
0.208526486,0.365306062,0.967170145,0.184618893,0.183582897,0.00263457,0.989290517,0.649909432,0.341417219,0.448097123,0.157177591,0.030424102,0.96486533,0.541438065,0.576894242,0.596248077,0.18427084,D
0.687317824,0.331742166,0.612988712,0.321490683,0.61604824,0.641496283,0.187795123,0.131884674,0.490877239,0.039637917,0.830370827,0.275959307,0.052854435,0.286457926,0.652187491,0.286286508,0.536850295,E
0.763587395,0.926742901,0.62623346,0.88148453,0.345904435,0.011776738,0.814998836,0.128220238,0.543192295,0.059752554,0.776431758,0.776225054,0.31826614,0.090686653,0.753266905,0.168754244,0.83773125,C
0.389966076,0.434170278,0.512715196,0.090092535,0.866919669,0.07845606,0.867150984,0.117799094,0.472934119,0.002220949,0.255189559,0.966750756,0.691002898,0.740050613,0.926977998,0.600424315,0.327756345,C
0.112736163,0.966764505,0.304186606,0.382207313,0.34805297,0.06762111,0.755501335,0.50278196,0.846508083,0.489950908,0.363698931,0.923867203,0.001325403,0.242602288,0.3846931,0.177032126,0.522871864,D
0.383978263,0.584032188,0.160697083,0.844956418,0.303552219,0.258083892,0.543277521,0.972615923,0.293896011,0.510190744,0.06147988,0.782159715,0.43513997,0.660613456,0.865180615,0.615106772,0.273922847,C
0.693906431,0.167235971,0.951815979,0.159033557,0.823273448,0.343436323,0.985453341,0.646587802,0.04250876,0.629000296,0.236304433,0.296426231,0.475413457,0.613908976,0.608736678,0.513369977,0.538500389,C
0.352176348,0.520144823,0.02087489,0.812055201,0.15817404,0.544265243,0.948849955,0.735652258,0.447557563,0.547372094,0.349752206,0.654985105,0.525437791,0.12619044,0.032647167,0.373763883,0.780901155,D
0.621560809,0.326234821,0.699538841,0.8258561,0.567698771,0.794965635,0.714337397,0.194020336,0.870680836,0.149084607,0.288213993,0.555851348,0.63652863,0.399543099,0.13499901,0.845572072,0.500530105,B
0.204093472,0.212190185,0.224888614,0.722582562,0.747162376,0.127068343,0.968302459,0.398142094,0.478687718,0.99378066,0.537264493,0.81067744,0.586182426,0.418989373,0.090332499,0.647151379,0.235870414,C
0.674206338,0.768957529,0.901417568,0.677891181,0.539153763,0.336068358,0.695168817,0.655405754,0.054563082,0.40837298,0.528821773,0.749507895,0.550817753,0.875787025,0.618868643,0.0063765,0.221230984,B
0.281912044,0.420624669,0.875188019,0.949807547,0.738733444,0.196811337,0.24438347,0.569635077,0.732316373,0.004265208,0.70899468,0.681140774,0.723075401,0.706713909,0.176952355,0.350079458,0.108330243,C
0.706429622,0.551497568,0.744258603,0.424513968,0.47524504,0.85630376,0.025374609,0.32714859,0.668463139,0.25545855,0.111692593,0.822917682,0.650626333,0.715554702,0.545377712,0.189826412,0.949835911,B
0.488547873,0.57047474,0.725656397,0.373143118,0.879422199,0.672671875,0.003482679,0.475263761,0.715323921,0.807304575,0.531792213,0.711995839,0.120340757,0.592520298,0.110587043,0.558353333,0.595279907,C
0.868327808,0.2984071,0.480924802,0.851090349,0.173680965,0.938842052,0.843523773,0.942417671,0.480414123,0.53427469,0.882423952,0.105977477,0.605471751,0.522893232,0.573183453,0.176203268,0.675376466,B
0.835432952,0.197326871,0.486040289,0.12446967,0.777399064,0.567786413,0.569828391,0.171173388,0.604330139,0.40510648,0.286000639,0.283325512,0.6110902,0.209952142,0.116446923,0.85203506,0.24064992,D
0.243610288,0.208900243,0.056289302,0.791253,0.19006023,0.910447608,0.068141741,0.701463499,0.377285042,0.96206251,0.340743457,0.327493048,0.461527476,0.673023796,0.190959752,0.690034338,0.726249847,D
0.151734351,0.279105044,0.107217836,0.696217444,0.676007349,0.027889153,0.276061232,0.565654088,0.2313454,0.651024743,0.408240959,0.935339595,0.633117942,0.344035441,0.028893587,0.51014132,0.167743148,E
0.698914788,0.061320138,0.864872537,0.666560512,0.55862517,0.217456524,0.96150625,0.67764526,0.946568038,0.489496887,0.098925557,0.515108458,0.653197896,0.694950206,0.245210024,0.320132652,0.019683355,C
0.83054181,0.118552937,0.466367955,0.87054355,0.500896351,0.024201638,0.26763983,0.389071046,0.928045019,0.255272552,0.970840841,0.829843437,0.069807216,0.132559691,0.935596292,0.223814492,0.142128739,D
0.684351755,0.175776449,0.217498055,0.093864313,0.724602189,0.571221923,0.879624501,0.330889741,0.281551612,0.518915685,0.472834848,0.639535643,0.216234763,0.477016225,0.985881633,0.928114615,0.875028723,B
0.235458484,0.694821465,0.249802986,0.78406147,0.123970453,0.112778399,0.390319059,0.323737513,0.652592425,0.358045109,0.405521477,0.641292441,0.728459211,0.596550092,0.091332086,0.542895276,0.681780976,D
0.589438453,0.100089456,0.04081296,0.571774861,0.817861716,0.973519639,0.434247413,0.251736301,0.326447006,0.111061396,0.640415963,0.377129914,0.225274028,0.817117658,0.415431456,0.450350945,0.841939035,D
0.922640342,0.862410319,0.506086556,0.750986803,0.144987121,0.61615669,0.329785259,0.358663541,0.147439417,0.26915274,0.430440223,0.135330043,0.855183001,0.797992328,0.296197794,0.324282211,0.296198718,C
0.046799487,0.856355727,0.83261984,0.986658469,0.085472903,0.314925316,0.803579492,0.229491008,0.001716096,0.879958723,0.145627625,0.935409154,0.8252252,0.904594622,0.944793171,0.253587198,0.078261677,B
0.787055588,0.987094727,0.458622413,0.418043741,0.718285877,0.070002766,0.117546125,0.318493411,0.887482007,0.219933744,0.441914372,0.176529226,0.635325538,0.526850677,0.433346102,0.059918604,0.693901017,D
0.231629335,0.504128152,0.08546492,0.01593231,0.484568781,0.609251646,0.944634095,0.062288074,0.293869714,0.215744696,0.34860989,0.569384114,0.144373299,0.814309868,0.334790597,0.616876252,0.952466003,D
0.828126465,0.534677429,0.068568493,0.529263284,0.7128575,0.486487786,0.732906618,0.453106002,0.068009663,0.43397053,0.054193949,0.719023161,0.177994712,0.798607423,0.486580712,0.74621269,0.067400923,D
0.660245244,0.862590935,0.025471833,0.728300464,0.357008581,0.685915814,0.875306815,0.981796089,0.703725239,0.724157161,0.685669609,0.940309439,0.64771423,0.896486298,0.16835672,0.886601338,0.937337881,A
0.423128819,0.524784949,0.613046461,0.269216765,0.430650576,0.459707064,0.53457265,0.554418008,0.689713477,0.436918348,0.874471415,0.409269781,0.510214225,0.565918505,0.606952246,0.419812107,0.90434934,B
0.119306672,0.355793194,0.528010472,0.248167429,0.552806781,0.110979111,0.909109355,0.215704285,0.397449911,0.530116186,0.83628118,0.444387345,0.310684053,0.740630282,0.624080379,0.364074567,0.566356611,D
0.541952571,0.340048612,0.098199833,0.479827652,0.970670405,0.317116585,0.520849963,0.253942861,0.818633672,0.232689809,0.789517776,0.199532263,0.418264103,0.655499851,0.010278555,0.30289981,0.768961972,D
0.215245544,0.687876543,0.025225207,0.721523369,0.525650713,0.102903177,0.792998356,0.445248652,0.569735498,0.132743592,0.60920049,0.549384273,0.071832294,0.505577459,0.871499907,0.198070278,0.221684541,D
0.302992331,0.125729904,0.340501488,0.150633178,0.645666856,0.146954791,0.155954259,0.723178203,0.129562178,0.676714047,0.175161248,0.939272078,0.184123362,0.796588869,0.227674704,0.412489956,0.448505993,E
0.982274144,0.259420932,0.969844049,0.446727659,0.914312286,0.316294196,0.338364149,0.767346974,0.507918529,0.854348314,0.061969112,0.666681571,0.341603069,0.726997536,0.02380422,0.466581373,0.175320613,C
0.972041852,0.380979621,0.906483005,0.884934497,0.242739384,0.229722024,0.35887312,0.876769589,0.89795177,0.273121826,0.369379423,0.141299911,0.476524883,0.759104667,0.687587865,0.134866875,0.202818364,C
0.859504958,0.716134595,0.314455521,0.560223991,0.231477026,0.040298464,0.378745756,0.531232398,0.925693424,0.518486711,0.124757306,0.989700867,0.238308983,0.260473554,0.146583039,0.619514293,0.139614135,D
0.353030609,0.941984953,0.556554005,0.609125899,0.64692228,0.490369078,0.685412278,0.660134959,0.942106199,0.095763471,0.128409989,0.305240811,0.86374224,0.604428304,0.567937129,0.561125503,0.799632163,B
0.883101071,0.37444039,0.500419463,0.002663647,0.708030363,0.635436956,0.11046857,0.009144965,0.177595798,0.403691966,0.768424093,0.448263641,0.029513879,0.651497267,0.526027748,0.799985342,0.30954393,D
0.112614417,0.942752507,0.680407535,0.960709981,0.174424995,0.31370611,0.177115998,0.662705612,0.24991604,0.560360916,0.10319757,0.878872529,0.042293832,0.88956964,0.839607675,0.02379976,0.288919752,D
0.160199151,0.004128568,0.120198627,0.166936399,0.887427563,0.986774199,0.39973805,0.112820403,0.392657911,0.63563082,0.97789217,0.472359227,0.205639235,0.319800348,0.299334332,0.68525391,0.553645539,D
0.882127863,0.177559738,0.947610315,0.799963727,0.116657861,0.256836173,0.531885063,0.199230776,0.37253705,0.327937545,0.53425425,0.610388394,0.078784559,0.561857368,0.3422115,0.10913671,0.169747151,D
0.218058836,0.549714201,0.170218384,0.761862819,0.247449513,0.314271021,0.380317855,0.702591532,0.624890635,0.610057291,0.710726445,0.80643621,0.472786004,0.29688974,0.32352244,0.788061688,0.837094424,C
0.12120401,0.976221976,0.589693277,0.882137857,0.667014553,0.546654466,0.673371713,0.007635181,0.856636256,0.793509968,0.479244101,0.287908866,0.634291442,0.32942484,0.710447653,0.26159983,0.626923792,B
0.201935114,0.201025846,0.709905051,0.02888223,0.245960232,0.476042955,0.733185797,0.729391995,0.622431015,0.644217809,0.545538894,0.406881146,0.25408828,0.241189871,0.167913134,0.041549812,0.249671097,E
0.816068328,0.380370661,0.385053637,0.887592139,0.58578156,0.20325145,0.350962337,0.728482261,0.713648394,0.078213003,0.94749068,0.17928189,0.132592267,0.836029359,0.439278083,0.4354578,0.774873263,C
0.421473013,0.311318695,0.013917901,0.563119964,0.698807788,0.37114851,0.907309647,0.380530216,0.924103661,0.041873155,0.324680919,0.959577355,0.209183497,0.289782368,0.771114159,0.347925248,0.62044965,C
0.623329226,0.451593987,0.643810054,0.981938018,0.710499509,0.795034112,0.066367724,0.192819934,0.258598275,0.230350362,0.731996839,0.214296069,0.714480584,0.111843431,0.041820026,0.327854806,0.108154403,D
0.063854455,0.119787385,0.476310167,0.676557838,0.942866609,0.05836538,0.386966359,0.350811286,0.147663962,0.402311903,0.936296377,0.550736972,0.697918446,0.210471105,0.856550743,0.573410452,0.119391937,D
0.179520091,0.59535631,0.995985075,0.595936666,0.356172239,0.242560239,0.031426875,0.139008417,0.694568147,0.56823523,0.031775864,0.149165206,0.668828035,0.05122798,0.418898006,0.380608776,0.060877545,E
